segment_id,km_start,km_end,aid_interval,lat_start,lon_start,lat_end,lon_end,elevation_start_m,elevation_end_m,ascent_m,descent_m,elevation_metric_basis,average_grade_pct,p95_abs_grade_pct,max_abs_grade_pct,official_route_difficulty,osm_way_ids,osm_way_names,highway,surface,tracktype,smoothness,sac_scale,trail_visibility,landcover,evidence_tag_depth,osm_match_distance_m,inferred_surface_flag,direct_visual_evidence_ids,context_visual_evidence_ids,written_source_ids,map_source_ids,confidence_level,surface_confidence,visual_confidence,equipment_confidence,evidence_class,surface_taxonomy,wet_risk,night_risk,downhill_braking_risk,shoe_implication,poles_implication,what_would_change_this_assessment
MS1032,118.283,118.378,GOZD MARTULJEK->KRANJSKA GORA,46.488075,13.840330,46.488250,13.839800,884,903,19.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,20.0,45.0,78.2,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.1,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1033,118.378,118.474,GOZD MARTULJEK->KRANJSKA GORA,46.488250,13.839800,46.488670,13.838770,903,926,23.0,0.0,raw_gpx_edge_sum_not_official_reconciled,23.9,30.3,30.3,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.1,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1034,118.474,118.707,GOZD MARTULJEK->KRANJSKA GORA,46.488670,13.838770,46.489040,13.836250,926,932,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.6,17.6,17.6,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1035,118.707,118.797,GOZD MARTULJEK->KRANJSKA GORA,46.489040,13.836250,46.489440,13.837090,932,954,22.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,24.3,45.0,49.2,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1036,118.797,118.885,GOZD MARTULJEK->KRANJSKA GORA,46.489440,13.837090,46.490090,13.837700,954,958,4.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,4.5,9.2,9.2,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1037,118.885,119.066,GOZD MARTULJEK->KRANJSKA GORA,46.490090,13.837700,46.490510,13.835780,958,968,10.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,5.5,19.7,20.7,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.6,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1038,119.066,119.141,GOZD MARTULJEK->KRANJSKA GORA,46.490510,13.835780,46.490360,13.834910,968,970,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.7,12.9,12.9,T2,292358914;49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1039,119.141,119.188,GOZD MARTULJEK->KRANJSKA GORA,46.490360,13.834910,46.490310,13.834310,970,967,0.0,3.0,raw_gpx_edge_sum_not_official_reconciled,-6.4,12.7,12.7,T2,45086528,,unclassified,paved,,,,,village/valley,1,0.4,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1040,119.188,119.338,GOZD MARTULJEK->KRANJSKA GORA,46.490310,13.834310,46.490020,13.832460,967,969,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.3,3.8,3.8,T2,45086536,,track,ground,grade4,,,,village/valley,2,0.5,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1041,119.338,119.450,GOZD MARTULJEK->KRANJSKA GORA,46.490020,13.832460,46.489540,13.831250,969,945,0.0,24.0,raw_gpx_edge_sum_not_official_reconciled,-21.6,29.8,29.8,T2,45086536,,track,ground,grade4,,,,village/valley,2,0.7,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1042,119.450,119.631,GOZD MARTULJEK->KRANJSKA GORA,46.489540,13.831250,46.489320,13.828960,945,939,0.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-3.3,7.7,7.7,T2,45086536,,track,ground,grade4,,,,village/valley,2,0.6,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1043,119.631,119.731,GOZD MARTULJEK->KRANJSKA GORA,46.489320,13.828960,46.489150,13.827690,939,917,0.0,22.0,raw_gpx_edge_sum_not_official_reconciled,-21.9,31.9,31.9,T2,45086536,,track,ground,grade4,,,,village/valley,2,0.9,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1044,119.731,119.920,GOZD MARTULJEK->KRANJSKA GORA,46.489150,13.827690,46.489463,13.825312,917,916,1.0,2.0,raw_gpx_edge_sum_not_official_reconciled,-0.5,6.5,6.5,T2,45086536,,track,ground,grade4,,,,village/valley,2,2.2,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1045,119.920,120.009,GOZD MARTULJEK->KRANJSKA GORA,46.489463,13.825312,46.489470,13.824170,916,889,0.0,27.0,raw_gpx_edge_sum_not_official_reconciled,-30.3,40.6,40.6,T2,45086536,,track,ground,grade4,,,,village/valley,2,6.0,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1046,120.009,120.089,GOZD MARTULJEK->KRANJSKA GORA,46.489470,13.824170,46.489570,13.823190,889,883,0.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-7.5,17.3,17.3,T2,45086536,,track,ground,grade4,,,,village/valley,2,2.1,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,coarse rocky wash / eroded track,high,high,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1047,120.089,120.169,GOZD MARTULJEK->KRANJSKA GORA,46.489570,13.823190,46.490100,13.822620,883,884,2.0,1.0,raw_gpx_edge_sum_not_official_reconciled,1.2,9.9,9.9,T2,45086537;45086536,,track,gravel,grade4,,,,village/valley,2,2.8,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1048,120.169,120.262,GOZD MARTULJEK->KRANJSKA GORA,46.490100,13.822620,46.490250,13.821680,884,855,0.0,29.0,raw_gpx_edge_sum_not_official_reconciled,-31.3,45.0,74.3,T2,45086537,,track,gravel,grade4,,,,village/valley,2,2.3,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1049,120.262,120.356,GOZD MARTULJEK->KRANJSKA GORA,46.490250,13.821680,46.490130,13.820500,855,831,0.0,24.0,raw_gpx_edge_sum_not_official_reconciled,-25.4,39.3,39.3,T2,45086537,,track,gravel,grade4,,,,village/valley,2,1.5,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1050,120.356,120.442,GOZD MARTULJEK->KRANJSKA GORA,46.490130,13.820500,46.490110,13.819440,831,815,0.0,16.0,raw_gpx_edge_sum_not_official_reconciled,-18.6,23.0,23.0,T2,45086537,,track,gravel,grade4,,,,village/valley,2,0.8,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1051,120.442,120.521,GOZD MARTULJEK->KRANJSKA GORA,46.490110,13.819440,46.489490,13.819260,815,798,0.0,17.0,raw_gpx_edge_sum_not_official_reconciled,-21.6,26.3,26.3,T2,45086538,,track,gravel,grade2,,,,village/valley,2,5.9,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium-high,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1052,120.521,120.621,GOZD MARTULJEK->KRANJSKA GORA,46.489490,13.819260,46.489210,13.818040,798,789,0.0,9.0,raw_gpx_edge_sum_not_official_reconciled,-8.9,15.9,15.9,T2,45086543;45086542,,track,gravel,grade2,,,,village/valley,2,2.6,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1053,120.621,120.735,GOZD MARTULJEK->KRANJSKA GORA,46.489210,13.818040,46.488870,13.816720,789,779,0.0,10.0,raw_gpx_edge_sum_not_official_reconciled,-8.8,26.2,26.2,T2,45086543,,track,gravel,grade2,,,,village/valley,2,3.0,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1054,120.735,120.889,GOZD MARTULJEK->KRANJSKA GORA,46.488870,13.816720,46.488980,13.814760,779,782,5.0,2.0,raw_gpx_edge_sum_not_official_reconciled,2.0,12.1,12.1,T2,45086543,,track,gravel,grade2,,,,village/valley,2,2.2,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1055,120.889,120.950,GOZD MARTULJEK->KRANJSKA GORA,46.488980,13.814760,46.488830,13.814010,782,779,0.0,3.0,raw_gpx_edge_sum_not_official_reconciled,-4.9,10.3,10.3,T2,45086543,,track,gravel,grade2,,,,village/valley,2,0.1,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1056,120.950,121.020,GOZD MARTULJEK->KRANJSKA GORA,46.488830,13.814010,46.489090,13.813210,779,793,14.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,19.8,45.0,46.3,T2,428848790,,path,earth,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,rooty forest singletrack,high,high,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1057,121.020,121.059,GOZD MARTULJEK->KRANJSKA GORA,46.489090,13.813210,46.489070,13.812720,793,793,0.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.0,0.0,0.0,T2,428848790,,path,earth,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
